"id_num";"ind_accda";"nombre_ind_accd";"ind_acciv";"nombre_ind_acciv";"total_mu30df";"total_hg30df";"total_hl30df";"fecha_accidente";"hora_accidente";"mes_1f";"nombre_mes";"anyo";"ccaa_1f";"nombre_ccaa";"provincia_1f";"nombre_provincia";"cod_municipio";"nombre_municipio";"carretera";"km";"sentido_1f";"nombre_sentido";"tipo_via_3f";"nombre_tipo_via";"titularidad_via_2f";"nombre_titularidad_via";"tipo_animal_1f";"nombre_tipo_animal_1f";"tipo_animal_2f";"nombre_tipo_animal_2f";"longitud";"latitud";"geom";"dia_semana";"nombre_dia_semana";"parte_dia";"luna";"prec";"tmin";"tmax";"sol";"uso_suelo";"altitud";"pendiente";"taxonkey";"tipo_dia";"tmed";"imd_total";"maxspeed"
201731037329;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-10-10;"22:40";10;Octubre;2017;15;Navarra, Comunidad Foral de;31;Navarra;0;;NA-122;16.9;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-2.00509;42.52361;POINT (-2.00509 42.52361);2;Martes;Noche;78;0.0;7.2;27.6;6.9;Cultivos;599.479;19.3385;"7705930";Diario;17.400000000000002;11126.0;90
202102133536;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-10-06;"5:30";10;Octubre;2021;7;Castilla-La Mancha;2;Albacete;0;;AB-218;10.0;1;Ascendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;4;Conejo;1;Silvestre;-1.73882;38.95479;POINT (-1.73882 38.95479);3;Miércoles;Noche;0;0.0;10.6;22.8;0.0;Cultivos;889.585;2.999;"2436940";Diario;16.7;22512.0;80
201734040954;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-08-30;"6:30";8;Agosto;2017;8;Castilla y León;34;Palencia;0;;P-222;2.9;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-4.38805;42.71047;POINT (-4.38805 42.71047);3;Miércoles;Noche;57;2.8;9.6;22.3;1.9;Cultivos;935.012;9.003499999999999;"5220126";Diario;15.95;8707.0;90
201942100878;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-10-08;"6:10";10;Octubre;2019;8;Castilla y León;42;Soria;0;;SO-P-2001;1.206;1;Ascendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;5;Corzo;1;Silvestre;-2.08438;41.802;POINT (-2.08438 41.802);2;Martes;Noche;72;0.0;9.3;28.5;9.9;Monte arbolado;1139.359;7.0045;"5220126";Diario;18.9;3988.0;80
201915083062;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-07-18;"23:00";7;Julio;2019;12;Galicia;15;Coruña, A;15011;Boiro;AG-11;23.25;1;Ascendente;1;Autopista y autovía;2;Autonómica;8;Jabalí;1;Silvestre;-8.87087;42.66263;POINT (-8.87087 42.66263);4;Jueves;Noche;99;0.0;12.2;28.6;0.0;Cultivos;0.0;-9999.0;"7705930";Diario;20.4;23114.0;120
201715028967;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-07-27;"22:15";7;Julio;2017;12;Galicia;15;Coruña, A;15061;Ortigueira;AC-101;21.0;2;Descendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-7.82495;43.60333;POINT (-7.82495 43.60333);4;Jueves;Anochecer;;2.6;17.3;19.6;0.0;Monte arbolado de plantación;516.354;8.465;"5220126";Diario;18.450000000000003;10899.0;90
202047131515;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-07-17;"6:35";7;Julio;2020;8;Castilla y León;47;Valladolid;0;;N-122;322.15;2;Descendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-4.28911;41.62855;POINT (-4.28911 41.62855);5;Viernes;Amanecer;;0.0;13.1;31.1;12.1;Cultivos;839.985;5.761;"7705930";Diario;22.1;6167.0;120
202127150076;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-12-07;"22:25";12;Diciembre;2021;12;Galicia;27;Lugo;0;;N-120;494.1;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-7.30402;42.47519;POINT (-7.30402 42.47519);2;Martes;Noche;11;;;;;Agua;740.12;-9999.0;"7705930";Diario;;7973.0;80
201733039716;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-03-16;"2:10";3;Marzo;2017;3;Asturias, Principado de;33;Asturias;33033;Lena;A-66;58.0;1;Ascendente;1;Autopista y autovía;1;Estatal;0;Animal no identificado;0;Animal no identificado;-5.82028;43.17345;POINT (-5.82028 43.17345);4;Jueves;Noche;89;0.0;6.5;23.4;11.5;Monte arbolado;438.289;28.9955;"";Diario;14.95;36057.0;120
201632013252;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-11-17;"8:50";11;Noviembre;2016;12;Galicia;32;Ourense;32019;Carballiño, O;OU-504;22.5;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-8.03148;42.45179;POINT (-8.03148 42.45179);4;Jueves;Día;;0.0;1.3;16.2;0.0;Artificial;260.834;4.5695;"7705930";Diario;8.75;1731.0;90
201933096220;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-01-09;"22:15";1;Enero;2019;3;Asturias, Principado de;33;Asturias;33066;Siero;A-64;24.0;2;Descendente;1;Autopista y autovía;1;Estatal;0;Animal no identificado;0;Animal no identificado;-5.71816;43.38109;POINT (-5.71816 43.38109);3;Miércoles;Noche;8;3.2;2.6;7.5;0.0;Artificial;393.464;19.198;"";Diario;5.05;31275.0;120
201609002656;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-05-13;"21:50";5;Mayo;2016;8;Castilla y León;9;Burgos;0;;N-I;253.0;1;Ascendente;2;Resto vías interurbanas;1;Estatal;5;Corzo;1;Silvestre;-3.54873;42.39937;POINT (-3.54873 42.39937);5;Viernes;Anochecer;;1.3;5.2;13.8;0.7;Cultivos;919.314;-9999.0;"5220126";Diario;9.5;237.0;120
201909079296;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-09-16;"7:50";9;Septiembre;2019;8;Castilla y León;9;Burgos;0;;BU-627;4.1;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-3.94822;42.40947;POINT (-3.94822 42.40947);1;Lunes;Amanecer;;0.4;13.2;22.0;3.0;Cultivos;812.946;1.1395;"5220126";Diario;17.6;17332.0;80
202023116331;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-10-17;"3:00";10;Octubre;2020;1;Andalucía;23;Jaén;23069;Porcuna;A-305;20.4;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-4.16071;37.87624;POINT (-4.16071 37.87624);6;Sábado;Noche;0;0.0;2.8;24.9;0.0;Cultivos;356.913;5.5305;"";Finde;13.85;14961.0;80
201932094926;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-05-26;"6:15";5;Mayo;2019;12;Galicia;32;Ourense;0;;OU-536;67.1;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-7.27212;42.36684;POINT (-7.27212 42.36684);7;Domingo;Amanecer;;0.0;6.7;23.8;11.2;Monte desarbolado;524.606;4.3155;"7705930";Finde;15.25;7973.0;90
201744045221;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-08-02;"8:30";8;Agosto;2017;2;Aragón;44;Teruel;0;;TE-801;6.8;1;Ascendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;5;Corzo;1;Silvestre;-0.84357;40.38176;POINT (-0.84357 40.38176);3;Miércoles;Día;;7.4;17.4;30.7;5.2;Cultivos;1650.059;8.333;"5220126";Diario;24.049999999999997;13415.0;80
201909080013;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-02-01;"8:15";2;Febrero;2019;8;Castilla y León;9;Burgos;0;;N-622;72.1;2;Descendente;2;Resto vías interurbanas;1;Estatal;5;Corzo;1;Silvestre;-4.01395;42.08372;POINT (-4.01395 42.08372);5;Viernes;Amanecer;;4.8;0.3;7.6;1.2;Cultivos;780.378;1.1555;"5220126";Diario;3.9499999999999997;434.0;100
202139157946;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-04-19;"22:00";4;Abril;2021;6;Cantabria;39;Cantabria;39052;Piélagos;CA-321;3.9;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-3.97184;43.37772;POINT (-3.97184 43.37772);1;Lunes;Noche;37;0.0;5.0;16.4;6.3;Cultivos;0.0;0.0;"7705930";Diario;10.7;8941.0;80
202046130583;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-05-29;"8:00";5;Mayo;2020;17;Comunitat Valenciana;46;Valencia/València;46017;Alzira;CV-50;10.8;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-0.3512;39.08946;POINT (-0.3512 39.08946);5;Viernes;Día;;;;;;Cultivos;355.89;27.5045;"7705930";Diario;;18663.0;90
202128150864;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-12-16;"18:45";12;Diciembre;2021;13;Madrid, Comunidad de;28;Madrid;0;;M-226;6.4;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-3.26533;40.51372;POINT (-3.26533 40.51372);4;Jueves;Noche;91;;;;;Cultivos;716.852;2.3514999999999997;"7705930";Diario;;5256.0;80
202115140916;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-04-18;"23:00";4;Abril;2021;12;Galicia;15;Coruña, A;15016;Camariñas;AC-432;15.5;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-9.17049;43.14909;POINT (-9.17049 43.14909);7;Domingo;Noche;28;0.0;6.5;19.1;0.0;Monte desarbolado;310.517;5.5295;"7705930";Finde;12.8;17277.0;90
202114140551;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-05-30;"14:05";5;Mayo;2021;1;Andalucía;14;Córdoba;14038;Lucena;A-45;63.1;1;Ascendente;1;Autopista y autovía;1;Estatal;20;Canino;2;Doméstico;-4.48995;37.35071;POINT (-4.48995 37.35071);7;Domingo;Día;;0.0;17.5;30.5;0.0;Cultivos;501.336;16.453;"";Finde;24.0;16301.0;120
202024117277;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-10-29;"19:25";10;Octubre;2020;8;Castilla y León;24;León;0;;LE-411;4.323;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-5.61995;42.2877;POINT (-5.61995 42.2877);4;Jueves;Noche;94;0.0;2.8;14.8;5.2;Cultivos;765.498;1.4955;"7705930";Diario;8.8;1385.0;90
202118142862;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-09-13;"12:40";9;Septiembre;2021;1;Andalucía;18;Granada;18011;Alfacar;A-92;247.0;2;Descendente;1;Autopista y autovía;2;Autonómica;20;Canino;2;Doméstico;-3.59236;37.23003;POINT (-3.59236 37.23003);1;Lunes;Día;;1.1;19.1;28.1;0.2;Cultivos;652.801;2.5675;"";Diario;23.6;12736.0;120
202142159665;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-12-12;"18:35";12;Diciembre;2021;8;Castilla y León;42;Soria;0;;CL-116;14.6;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-2.90799;41.50807;POINT (-2.90799 41.50807);7;Domingo;Noche;60;;;;;Cultivos;999.887;3.556;"7705930";Finde;;1936.0;90
201632013592;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-03-11;"7:30";3;Marzo;2016;12;Galicia;32;Ourense;0;;OU-311;7.7;2;Descendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-7.03278;41.9832;POINT (-7.03278 41.9832);5;Viernes;Amanecer;;0.0;0.6;11.4;8.7;Monte desarbolado;-999.0;-9999.0;"5220126";Diario;6.0;3070.0;80
201822058742;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-03-29;"20:45";3;Marzo;2018;2;Aragón;22;Huesca;0;;A-138;6.5;2;Descendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;0.22429;42.11671;POINT (0.22429 42.11671);4;Jueves;Anochecer;;4.0;3.1;11.8;2.1;Cultivos;825.097;11.3285;"5220126";Diario;7.45;4275.0;90
201722031691;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-12-04;"23:30";12;Diciembre;2017;2;Aragón;22;Huesca;0;;A-1209;2.6;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-0.69004;41.99946;POINT (-0.69004 41.99946);1;Lunes;Noche;100;0.0;-2.5;8.4;7.3;Cultivos;360.822;-9999.0;"7705930";Diario;2.95;15936.0;80
201918084753;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-02-04;"13:15";2;Febrero;2019;1;Andalucía;18;Granada;18003;Albolote;A-92;239.8;2;Descendente;1;Autopista y autovía;2;Autonómica;20;Canino;2;Doméstico;-3.66272;37.23459;POINT (-3.66272 37.23459);1;Lunes;Día;;0.0;-3.0;16.4;9.4;Cultivos;597.951;2.9210000000000003;"";Diario;6.699999999999999;12736.0;120
201742043773;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-06-22;"14:45";6;Junio;2017;8;Castilla y León;42;Soria;0;;N-234;380.0;2;Descendente;2;Resto vías interurbanas;1;Estatal;5;Corzo;1;Silvestre;-2.7973;41.80689;POINT (-2.7973 41.80689);4;Jueves;Día;;1.8;14.8;33.1;10.4;Cultivos;1091.186;4.7005;"5220126";Diario;23.950000000000003;2891.0;120
201931093057;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-03-25;"19:50";3;Marzo;2019;15;Navarra, Comunidad Foral de;31;Navarra;0;;NA-4351;1.4;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-1.78746;43.0155;POINT (-1.78746 43.0155);1;Lunes;Anochecer;;0.0;8.7;13.6;0.0;Monte arbolado;395.255;2.781;"5220126";Diario;11.149999999999999;166.0;80
201633014855;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-03-13;"1:20";3;Marzo;2016;3;Asturias, Principado de;33;Asturias;33060;San Martín del Rey Aurelio;AS-117;13.9;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-5.59675;43.27606;POINT (-5.59675 43.27606);7;Domingo;Noche;21;0.0;1.0;13.8;10.0;Cultivos;219.496;22.6505;"5220126";Finde;7.4;10340.0;50
201742044521;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-03-28;"12:15";3;Marzo;2017;8;Castilla y León;42;Soria;0;;CL-116;85.0;2;Descendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-2.16744;41.3603;POINT (-2.16744 41.3603);2;Martes;Día;;0.2;3.3;14.7;6.1;Cultivos;798.173;25.326;"5220126";Diario;9.0;11892.0;90
202005106852;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-06-06;"22:45";6;Junio;2020;8;Castilla y León;5;Ávila;0;;AV-905;20.29;2;Descendente;2;Resto vías interurbanas;2;Autonómica;0;Animal no identificado;0;Animal no identificado;-4.85928;40.41317;POINT (-4.85928 40.41317);6;Sábado;Noche;100;0.0;11.5;25.0;10.1;Monte desarbolado;1585.166;-9999.0;"";Finde;18.25;2015.0;80
201833066634;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-03-02;"20:05";3;Marzo;2018;3;Asturias, Principado de;33;Asturias;0;;AS-255;8.9;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-5.41579;43.40971;POINT (-5.41579 43.40971);5;Viernes;Noche;100;1.2;1.0;13.8;4.3;Cultivos;264.395;11.349499999999999;"7705930";Diario;7.4;657.0;80
201909080043;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-10-31;"7:20";10;Octubre;2019;8;Castilla y León;9;Burgos;0;;BU-811;15.0;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-3.17598;42.34061;POINT (-3.17598 42.34061);4;Jueves;Amanecer;;2.2;11.3;17.0;3.4;Monte desarbolado;587.143;1.2000000000000002;"5220126";Diario;14.15;2984.0;80
202012110550;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-06-27;"1:50";6;Junio;2020;17;Comunitat Valenciana;12;Castellón/Castelló;0;;A-23;32.2;1;Ascendente;1;Autopista y autovía;1;Estatal;5;Corzo;1;Silvestre;-0.50778;39.85568;POINT (-0.50778 39.85568);6;Sábado;Noche;35;0.0;19.8;32.4;13.7;Cultivos;131.145;2.39;"5220126";Finde;26.1;19983.0;120
201731037934;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-06-12;"5:55";6;Junio;2017;15;Navarra, Comunidad Foral de;31;Navarra;0;;NA-7410;0.9;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-2.17244;42.63265;POINT (-2.17244 42.63265);1;Lunes;Amanecer;;0.0;18.5;33.2;10.9;Cultivos;336.281;2.138;"5220126";Diario;25.85;11126.0;80
202109137922;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-11-14;"18:40";11;Noviembre;2021;8;Castilla y León;9;Burgos;0;;CL-629;87.0;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-3.41189;43.09575;POINT (-3.41189 43.09575);7;Domingo;Noche;75;0.4;-0.3;13.5;1.0;Monte arbolado;427.716;43.934;"5220126";Finde;6.6;1342.0;90
201841070927;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-03-16;"21:15";3;Marzo;2018;1;Andalucía;41;Sevilla;41024;Carmona;A-4;518.0;2;Descendente;1;Autopista y autovía;1;Estatal;0;Animal no identificado;0;Animal no identificado;-5.75272;37.45588;POINT (-5.75272 37.45588);5;Viernes;Noche;3;0.0;6.6;17.1;8.5;Cultivos;59.516;0.9025000000000001;"";Diario;11.850000000000001;24689.0;120
201727036290;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-01-13;"19:30";1;Enero;2017;12;Galicia;27;Lugo;0;;LU-903;11.75;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-7.48121;42.42395;POINT (-7.48121 42.42395);5;Viernes;Noche;100;0.2;-0.5;4.1;0.3;Monte desarbolado;478.729;14.9525;"7705930";Diario;1.7999999999999998;3604.0;80
201822058647;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-11-22;"22:05";11;Noviembre;2018;2;Aragón;22;Huesca;0;;N-240;149.2;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;0.15369;41.94081;POINT (0.15369 41.94081);4;Jueves;Noche;98;0.0;5.2;12.1;3.1;Cultivos;494.022;18.838500000000003;"7705930";Diario;8.65;434.0;80
201836068620;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-06-06;"6:45";6;Junio;2018;12;Galicia;36;Pontevedra;0;;PO-400;34.0;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-8.18221;42.16894;POINT (-8.18221 42.16894);3;Miércoles;Amanecer;;0.1;11.2;19.0;0.0;Agua;124.621;17.749;"7705930";Diario;15.1;980.0;90
201940099656;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-07-20;"1:45";7;Julio;2019;8;Castilla y León;40;Segovia;0;;SG-V-2511;1.0;1;Ascendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;5;Corzo;1;Silvestre;-3.76516;41.10233;POINT (-3.76516 41.10233);6;Sábado;Noche;91;0.0;14.6;34.6;0.0;Cultivos;1168.105;4.628;"5220126";Finde;24.6;2135.0;80
201732039245;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-05-25;"23:45";5;Mayo;2017;12;Galicia;32;Ourense;0;;OU-1107;7.2;2;Descendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;8;Jabalí;1;Silvestre;-7.65093;42.00439;POINT (-7.65093 42.00439);4;Jueves;Noche;1;5.8;15.5;27.9;7.0;Cultivos;623.604;2.377;"7705930";Diario;21.7;12248.0;80
202002105650;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-09-03;"8:00";9;Septiembre;2020;7;Castilla-La Mancha;2;Albacete;0;;N-322;249.5;1;Ascendente;2;Resto vías interurbanas;1;Estatal;17;Zorro;1;Silvestre;-2.65779;38.54297;POINT (-2.65779 38.54297);4;Jueves;Día;;0.0;16.4;33.6;0.0;Cultivos;941.035;3.779;"5219243";Diario;25.0;1119.0;120
201939098910;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-08-07;"20:40";8;Agosto;2019;6;Cantabria;39;Cantabria;39040;Marina de Cudeyo;CA-141;3.0;2;Descendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-3.78771;43.41098;POINT (-3.78771 43.41098);3;Miércoles;Día;;0.0;19.4;26.6;9.2;Cultivos;179.339;18.634500000000003;"";Diario;23.0;70576.0;50
201646020204;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-01-20;"21:30";1;Enero;2016;17;Comunitat Valenciana;46;Valencia/València;46194;Picassent;CV-415;8.9;1;Ascendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;8;Jabalí;1;Silvestre;-0.56021;39.37447;POINT (-0.56021 39.37447);3;Miércoles;Noche;82;0.0;2.9;16.2;8.6;Cultivos;653.809;21.7055;"7705930";Diario;9.549999999999999;55607.0;90
202136156841;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-04-02;"5:25";4;Abril;2021;12;Galicia;36;Pontevedra;36039;Porriño, O;A-52;304.9;1;Ascendente;1;Autopista y autovía;1;Estatal;8;Jabalí;1;Silvestre;-8.61226;42.16409;POINT (-8.61226 42.16409);5;Viernes;Noche;76;1.1;12.4;14.4;0.0;Artificial;144.948;-9999.0;"7705930";Diario;13.4;14911.0;120
201619006469;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-05-23;"14:55";5;Mayo;2016;7;Castilla-La Mancha;19;Guadalajara;19171;Marchamalo;CM-1008;16.5;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-3.2049;40.68905;POINT (-3.2049 40.68905);1;Lunes;Día;;0.0;8.0;21.7;10.0;Cultivos;733.981;-9999.0;"";Diario;14.85;2977.0;80
202146162431;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-04-14;"2:45";4;Abril;2021;17;Comunitat Valenciana;46;Valencia/València;0;;A-7;397.0;2;Descendente;1;Autopista y autovía;1;Estatal;0;Animal no identificado;0;Animal no identificado;-0.57649;38.99959;POINT (-0.57649 38.99959);3;Miércoles;Noche;3;0.0;9.8;18.4;1.2;Cultivos;512.864;-9999.0;"";Diario;14.1;58761.0;120
201706024048;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-10-11;"22:30";10;Octubre;2017;10;Extremadura;6;Badajoz;0;;EX-105;107.7;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-6.78034;38.60739;POINT (-6.78034 38.60739);3;Miércoles;Noche;67;0.0;10.7;31.2;10.1;Cultivos;501.071;5.997999999999999;"";Diario;20.95;4789.0;90
202109138480;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-07-31;"22:05";7;Julio;2021;8;Castilla y León;9;Burgos;0;;BU-552;11.851;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-3.18174;42.96002;POINT (-3.18174 42.96002);6;Sábado;Anochecer;;1.1;11.4;18.2;0.0;Cultivos;999.455;3.4515000000000002;"5220126";Finde;14.8;1342.0;80
201624009235;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-04-22;"23:55";4;Abril;2016;8;Castilla y León;24;León;0;;LE-133;12.3;2;Descendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-6.09437;42.36188;POINT (-6.09437 42.36188);5;Viernes;Noche;100;0.0;5.0;13.0;0.0;Monte arbolado;879.322;1.6469999999999998;"5220126";Diario;9.0;1693.0;80
202033124708;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-12-12;"19:15";12;Diciembre;2020;3;Asturias, Principado de;33;Asturias;33076;Villaviciosa;A-8;357.3;1;Ascendente;1;Autopista y autovía;1;Estatal;8;Jabalí;1;Silvestre;-5.4219;43.48968;POINT (-5.4219 43.48968);6;Sábado;Noche;10;0.2;10.0;14.4;2.2;Cultivos;354.32;-9999.0;"7705930";Finde;12.2;27503.0;100
201749047384;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-04-05;"7:45";4;Abril;2017;8;Castilla y León;49;Zamora;0;;ZA-P-1512;8.6;2;Descendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;8;Jabalí;1;Silvestre;-5.78782;41.95248;POINT (-5.78782 41.95248);3;Miércoles;Amanecer;;0.0;1.8;15.9;11.1;Cultivos;686.934;1.8094999999999999;"7705930";Diario;8.85;7013.0;80
201831065285;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-02-24;"10:35";2;Febrero;2018;15;Navarra, Comunidad Foral de;31;Navarra;0;;NA-7230;1.1;2;Descendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-2.37884;42.52111;POINT (-2.37884 42.52111);6;Sábado;Día;;0.0;0.2;10.0;7.0;Cultivos;1207.624;30.2925;"";Finde;5.1;10744.0;80
